iteration,operator_0,operator_1,operator_2
4418,0,0,0
4419,0,0,0
4420,0,0,0
4421,0,0,0
4422,0,0,0
4423,0,0,0
4424,0,0,0
4425,0,0,-44745
4426,-10049,0,0
4427,0,0,0
4428,0,2046,0
4429,0,0,0
4430,0,0,0
4431,0,0,0
4432,0,0,0
4433,0,0,0
4434,0,0,0
4435,0,0,0
4436,0,0,0
4437,0,0,0
4438,0,0,0
4439,0,0,0
4440,0,0,0
4441,0,0,0
4442,0,0,0
4443,0,0,0
4444,0,0,0
4445,0,0,-9834
4446,255338,0,0
4447,0,0,-107823
4448,0,798213,0
4449,0,0,0
4450,0,0,0
4451,0,0,0
4452,0,-4141,0
4453,0,0,0
4454,-119337,0,0
4455,0,-464998,0
4456,0,0,0
4457,0,0,0
4458,0,0,0
4459,0,0,0
4460,0,0,0
4461,0,0,0
4462,0,0,0
4463,0,0,0
4464,0,0,0
4465,0,0,0
4466,0,0,0
4467,0,0,0
4468,0,-377862,0
4469,0,0,0
4470,0,-6399,0
4471,0,0,0
4472,0,0,0
4473,0,0,0
4474,0,0,0
4475,0,-2297,0
4476,0,-936260,0
4477,0,0,0
4478,2297,0,0
4479,16508,0,0
4480,0,0,0
4481,0,0,0
4482,0,0,0
4483,0,0,0
4484,638159,0,0
4485,0,0,0
4486,0,0,0
4487,0,0,0
4488,-7698,0,0
4489,0,4241,0
4490,0,0,-106770
4491,0,0,0
4492,-62955,0,0
4493,0,0,-74881
4494,0,0,0
4495,0,0,0
4496,0,-638211,0
4497,0,0,0
4498,0,0,0
4499,0,0,0
4500,0,0,0
4501,0,0,0
4502,0,0,0
4503,0,0,0
4504,0,0,0
4505,0,0,0
4506,0,40237,0
4507,0,0,0
4508,0,0,0
4509,0,0,0
4510,0,0,0
4511,0,0,0
4512,-22,0,0
4513,0,0,0
4514,0,0,0
4515,0,0,0
4516,22,0,0
4517,0,0,0
4518,0,0,0
4519,0,0,0
4520,12584,0,0
4521,0,0,0
4522,-34124,0,0
4523,0,0,0
4524,0,0,0
4525,0,0,0
4526,0,0,0
4527,0,0,0
4528,234199,0,0
4529,0,0,0
4530,0,0,0
4531,0,-22,0
4532,0,0,0
4533,0,9762,0
4534,0,0,0
4535,0,0,0
4536,0,354795,0
4537,0,0,0
4538,0,0,-6511
4539,0,0,0
4540,0,0,0
4541,0,0,0
4542,0,0,0
4543,0,0,0
4544,0,0,0
4545,22,0,0
4546,0,0,0
4547,0,0,0
4548,0,0,0
4549,0,0,0
4550,-25796,0,0
4551,0,0,0
4552,0,0,0
4553,103425,0,0
4554,0,0,0
4555,0,109841,0
4556,0,0,0
4557,0,-209270,0
4558,0,0,0
4559,0,0,0
4560,0,0,0
4561,69804,0,0
4562,0,-68798,0
4563,0,0,0
4564,0,0,0
4565,0,0,0
4566,67792,0,0
4567,-15114,0,0
4568,102249,0,0
4569,0,345078,0
4570,0,0,0
4571,0,393999,0
4572,0,0,0
4573,0,-114680,0
4574,-50283,0,0
4575,-37307,0,0
4576,0,-226123,0
4577,-56326,0,0
4578,0,0,-1293
4579,-8185,0,0
4580,0,90380,0
4581,0,0,0
4582,0,0,0
4583,-54622,0,0
4584,0,0,0
4585,0,0,0
4586,0,0,0
4587,-66891,0,0
4588,0,0,0
4589,0,0,0
4590,0,0,0
4591,0,0,0
4592,0,0,-49879
4593,0,0,0
4594,0,370678,0
4595,0,0,0
4596,481958,0,0
4597,0,0,0
4598,0,0,-14
4599,0,0,0
4600,0,-393999,0
4601,0,0,0
4602,0,-345078,0
4603,0,0,0
4604,13,0,0
4605,0,0,0
4606,0,0,0
4607,638021,0,0
4608,0,0,0
4609,0,0,0
4610,0,-13,0
4611,0,0,0
4612,83369,0,0
4613,0,0,0
4614,0,0,0
4615,0,0,0
4616,-40237,0,0
4617,0,0,0
4618,0,0,0
4619,-117442,0,0
4620,0,0,0
4621,0,0,0
4622,0,0,0
4623,0,0,0
4624,0,0,0
4625,0,0,0
4626,0,0,0
4627,101019,0,0
4628,0,0,-90073
4629,0,0,0
4630,0,0,0
4631,-2046,0,0
4632,0,0,0
4633,0,0,0
4634,0,0,0
4635,0,0,0
4636,0,0,0
4637,0,-228374,0
4638,13,0,0
4639,0,0,0
4640,0,-234199,0
4641,0,0,0
4642,0,0,0
4643,0,0,-14750
4644,0,0,0
4645,0,0,0
4646,0,0,0
4647,0,-329413,0
4648,0,0,0
4649,0,0,0
4650,0,408720,0
4651,0,0,0
4652,0,0,0
4653,0,160836,0
4654,0,827202,0
4655,0,0,0
4656,0,0,0
4657,0,0,0
4658,-86915,0,0
4659,0,-408720,0
4660,0,12663,0
4661,0,0,0
4662,0,-41387,0
4663,0,-506480,0
4664,0,-827202,0
4665,0,0,0
4666,0,0,0
4667,0,0,0
4668,0,0,0
4669,41422,0,0
4670,0,0,0
4671,-1040,0,0
4672,0,0,0
4673,0,0,0
4674,-41387,0,0
4675,0,0,0
4676,0,0,0
4677,0,0,0
4678,0,0,-21069
4679,0,0,0
4680,0,0,0
4681,0,0,0
4682,0,0,0
4683,0,0,0
4684,0,0,0
4685,0,0,0
4686,0,0,0
4687,0,0,0
4688,-43653,0,0
4689,0,0,0
4690,0,0,0
4691,-22772,0,0
4692,0,0,0
4693,0,0,0
4694,0,0,0
4695,0,0,0
4696,0,0,0
4697,0,0,0
4698,0,0,0
4699,0,0,0
4700,-9762,0,0
4701,2046,0,0
4702,11380,0,0
4703,9762,0,0
4704,0,0,0
4705,0,0,0
4706,-1041,0,0
4707,73607,0,0
4708,46275,0,0
4709,35,0,0
4710,0,0,0
4711,0,0,0
4712,0,0,0
4713,-1040,0,0
4714,0,0,-79290
4715,1,0,0
4716,1427,0,0
4717,216096,0,0
4718,0,0,0
4719,0,0,0
4720,-25580,0,0
4721,0,0,0
4722,0,0,0
4723,0,0,0
4724,0,0,0
4725,-29174,0,0
4726,-45579,0,0
4727,2194,0,0
4728,0,0,0
4729,0,0,0
4730,0,0,0
4731,0,0,0
4732,0,0,0
4733,0,140359,0
4734,0,0,0
4735,-2194,0,0
4736,0,2298,0
4737,0,0,0
4738,0,0,0
4739,0,0,0
4740,0,-14723,0
4741,0,0,0
4742,0,0,0
4743,0,0,0
4744,0,0,0
4745,0,0,0
4746,0,-2298,0
4747,0,0,0
4748,-140360,0,0
4749,0,1040,0
4750,0,0,0
4751,0,0,0
4752,0,0,0
4753,56872,0,0
4754,0,0,0
4755,0,0,0
4756,0,0,0
4757,0,0,0
4758,0,0,0
4759,0,0,0
4760,0,0,0
4761,0,0,0
4762,-38419,0,0
4763,0,0,0
4764,0,49221,0
4765,1,0,0
4766,0,0,0
4767,0,0,0
4768,0,0,0
4769,-1040,0,0
4770,433149,0,0
4771,0,0,0
4772,0,0,0
4773,0,0,0
4774,0,0,0
4775,0,0,0
4776,0,0,0
4777,0,0,0
4778,0,0,0
4779,0,0,0
4780,0,364818,0
4781,-107490,0,0
4782,0,-148214,0
4783,363320,0,0
4784,-122355,0,0
4785,0,-302357,0
4786,0,40237,0
4787,0,0,0
4788,0,0,0
4789,0,-56430,0
4790,-40866,0,0
4791,0,0,0
4792,0,0,0
4793,0,0,0
4794,0,393999,0
4795,0,0,0
4796,-42796,0,0
4797,-180007,0,0
4798,0,0,0
4799,0,-399164,0
4800,0,0,0
4801,0,0,0
4802,0,0,-28660
4803,0,0,0
4804,0,0,0
4805,0,0,0
4806,0,-145246,0
4807,135421,0,0
4808,0,0,0
4809,0,0,0
4810,0,-356058,0
4811,0,0,0
4812,0,0,0
4813,15068,0,0
4814,0,0,0
4815,0,0,0
4816,-13,0,0
4817,-52,0,0
4818,-44633,0,0
4819,0,0,0
4820,0,0,0
4821,0,0,0
4822,0,0,0
4823,0,0,0
4824,0,0,0
4825,0,0,0
4826,44234,0,0
4827,0,-37941,0
4828,-14656,0,0
4829,87616,0,0
4830,12662,0,0
4831,0,345071,0
4832,0,0,0
4833,7424,0,0
4834,-85078,0,0
4835,52,0,0
4836,0,0,0
4837,0,0,0
4838,-16316,0,0
4839,0,0,0
4840,-12016,0,0
4841,-43191,0,0
4842,-4282,0,0
4843,0,0,0
4844,0,0,0
4845,0,0,0
4846,157871,0,0
4847,0,0,0
4848,0,0,0
4849,-35297,0,0
4850,0,-57996,0
4851,0,0,-55979
4852,-132261,0,0
4853,0,0,0
4854,-49882,0,0
4855,49882,0,0
4856,205361,0,0
4857,0,2942,0
4858,0,-393999,0
4859,0,-729969,0
4860,-49882,0,0
4861,0,0,0
4862,102772,0,0
4863,-85698,0,0
4864,0,212139,0
4865,931465,0,0
4866,0,0,0
4867,0,0,0
4868,0,0,0
4869,0,-2942,0
4870,0,0,0
4871,-39837,0,0
4872,0,0,0
4873,-34135,0,0
4874,0,0,-43979
4875,0,-106800,0
4876,-63357,0,0
4877,0,0,0
4878,0,0,0
4879,-2206,0,0
4880,0,0,0
4881,0,0,0
4882,0,0,0
4883,-164103,0,0
4884,0,0,0
4885,0,0,0
4886,0,0,0
4887,0,0,0
4888,0,0,0
4889,0,0,0
4890,0,-32914,0
4891,0,0,0
4892,-82484,0,0
4893,0,0,0
4894,0,0,0
4895,0,0,0
4896,0,0,0
4897,0,0,0
4898,0,0,0
4899,0,0,0
4900,0,0,-6609
4901,0,0,0
4902,0,0,0
4903,0,0,0
4904,0,-321019,0
4905,0,-277324,0
4906,0,0,0
4907,22,0,0
4908,0,0,0
4909,0,-390228,0
4910,0,0,0
4911,0,0,0
4912,0,0,0
4913,0,0,0
4914,0,0,0
4915,-60508,0,0
4916,0,0,0
4917,0,0,0
4918,0,0,0
4919,-82729,0,0
4920,0,0,0
4921,0,0,0
4922,325621,0,0
4923,0,0,0
4924,0,0,0
4925,102947,0,0
4926,0,0,0
4927,0,0,0
4928,0,0,0
4929,-39056,0,0
4930,0,0,0
4931,0,0,0
4932,0,0,-19310
4933,0,0,0
4934,-72533,0,0
4935,0,0,-3067
4936,-93565,0,0
4937,0,-430525,0
4938,0,-472662,0
4939,0,0,0
4940,0,0,0
4941,0,149630,0
4942,0,0,0
4943,-108596,0,0
4944,107988,0,0
4945,0,0,0
4946,-16859,0,0
4947,-541,0,0
4948,0,0,0
4949,0,0,-26737
4950,2141,0,0
4951,0,-300777,0
4952,0,0,0
4953,0,0,0
4954,0,0,-65665
4955,-1680,0,0
4956,10391,0,0
4957,4876,0,0
4958,0,-180201,0
4959,0,-769797,0
4960,0,0,0
4961,0,0,-23485
4962,0,0,-62875
4963,0,13218,0
4964,0,0,0
4965,-1434,0,0
4966,-92570,0,0
4967,0,1859,0
4968,-129025,0,0
4969,0,0,0
4970,0,0,-13948
4971,0,-132200,0
4972,0,0,0
4973,0,0,0
4974,0,-433037,0
4975,0,0,0
4976,38864,0,0
4977,0,0,0
4978,0,0,0
4979,0,-273191,0
4980,0,-98149,0
4981,33212,0,0
4982,0,0,0
4983,0,0,0
4984,0,-234199,0
4985,0,486743,0
4986,-53012,0,0
4987,0,0,0
4988,0,0,0
4989,0,0,0
4990,579366,0,0
4991,0,-456555,0
4992,0,-85224,0
4993,-86915,0,0
4994,0,0,0
4995,0,0,0
4996,0,-108687,0
4997,0,0,0
4998,-88888,0,0
4999,0,-676134,0
5000,-43099,0,0
5001,162027,0,0
5002,-54516,0,0
5003,0,0,0
5004,0,0,0
5005,0,0,-101626
5006,-78891,0,0
5007,0,0,0
5008,94626,0,0
5009,0,0,-66059
5010,0,-144264,0
5011,0,-182145,0
5012,0,0,0
5013,0,0,0
5014,-26408,0,0
5015,0,0,0
5016,0,0,-98236
5017,0,-236608,0
5018,0,-419648,0
5019,-42639,0,0
5020,0,0,0
5021,0,-299821,0
5022,0,0,0
5023,0,0,0
5024,-45088,0,0
5025,-38414,0,0
5026,0,0,0
5027,0,0,0
5028,0,0,0
5029,-38988,0,0
5030,0,0,-44942
5031,0,0,0
5032,0,0,0
5033,-61358,0,0
5034,-54622,0,0
5035,0,0,0
5036,0,0,0
5037,-90203,0,0
5038,0,0,0
5039,87474,0,0
5040,0,0,0
5041,0,-329110,0
5042,0,0,0
5043,0,-454094,0
5044,0,14096,0
5045,0,0,0
5046,0,0,0
5047,0,0,0
5048,0,-144264,0
5049,0,0,0
5050,0,0,-83937
5051,0,0,0
5052,0,0,0
5053,-65662,0,0
5054,-39338,0,0
5055,-216645,0,0
5056,0,0,0
5057,0,0,-5570
5058,0,121997,0
5059,-107901,0,0
5060,0,0,0
5061,0,-294533,0
5062,0,2298,0
5063,-136090,0,0
5064,-2298,0,0
5065,-65127,0,0
5066,0,-461613,0
5067,0,0,0
5068,0,0,0
5069,-73834,0,0
5070,70689,0,0
5071,0,0,0
5072,-84461,0,0
5073,0,0,0
5074,-11056,0,0
5075,0,0,0
5076,-15534,0,0
5077,0,0,-52461
5078,0,0,0
5079,0,0,0
5080,0,0,-138197
5081,-117002,0,0
5082,0,0,0
5083,-22845,0,0
5084,0,0,-87085
5085,0,0,0
5086,0,8761,0
5087,-11090,0,0
5088,-260332,0,0
5089,0,0,0
5090,-12787,0,0
5091,0,0,-101236
5092,0,0,0
5093,0,0,0
5094,0,0,0
5095,0,0,0
5096,0,-461463,0
5097,-148861,0,0
5098,0,0,0
5099,0,0,0
5100,0,64520,0
5101,0,-145245,0
5102,0,0,0
5103,0,0,0
5104,0,0,0
5105,-18996,0,0
5106,0,0,0
5107,-111666,0,0
5108,0,0,-8582
5109,0,0,0
5110,0,0,0
5111,0,0,0
5112,-18312,0,0
5113,-40454,0,0
5114,0,-18118,0
5115,0,1,0
5116,0,0,-406
5117,0,-769797,0
5118,-131055,0,0
5119,-49108,0,0
5120,0,0,0
5121,0,0,0
5122,0,-444218,0
5123,0,0,0
5124,0,0,0
5125,-56080,0,0
5126,-52827,0,0
5127,0,0,-22045
5128,0,372537,0
5129,0,0,0
5130,0,0,-52540
5131,0,0,0
5132,0,0,0
5133,0,0,0
5134,-130426,0,0
5135,0,0,0
5136,0,98194,0
5137,0,-237657,0
5138,0,-417228,0
5139,0,-189775,0
5140,0,0,-27134
5141,0,-197229,0
5142,0,-594730,0
5143,0,0,-25141
5144,0,-259753,0
5145,0,0,0
5146,0,0,0
5147,0,0,0
5148,0,0,0
5149,-16513,0,0
5150,0,0,-16182
5151,0,0,-49665
5152,0,-148613,0
5153,-59565,0,0
5154,0,0,0
5155,-51347,0,0
5156,-12565,0,0
5157,-22347,0,0
5158,0,155078,0
5159,0,0,0
5160,0,0,0
5161,0,0,-19320
5162,-129307,0,0
5163,0,0,-48532
5164,0,0,0
5165,88,0,0
5166,0,0,0
5167,0,-20717,0
5168,0,-35356,0
5169,-4283,0,0
5170,0,79751,0
5171,0,-2338,0
5172,-17093,0,0
5173,2736,0,0
5174,-52542,0,0
5175,0,0,0
5176,0,0,-143336
5177,-101341,0,0
5178,0,0,-56305
5179,0,-490826,0
5180,0,0,-26528
5181,0,0,-103013
5182,0,116349,0
5183,0,0,-115459
5184,0,0,-132248
5185,0,0,0
5186,0,0,-41640
5187,0,0,0
5188,-22488,0,0
5189,0,0,0
5190,0,0,0
5191,0,0,0
5192,127659,0,0
5193,0,0,0
5194,0,0,0
5195,-43829,0,0
5196,0,0,0
5197,0,0,0
5198,-22807,0,0
5199,0,0,0
5200,0,459497,0
5201,0,0,-101643
5202,0,0,0
5203,0,-795043,0
5204,124802,0,0
5205,92978,0,0
5206,0,0,0
5207,-30671,0,0
5208,0,0,-7745
5209,0,-497493,0
5210,0,0,-36885
5211,0,0,-70482
5212,0,0,0
5213,0,0,0
5214,0,-408720,0
5215,0,-77431,0
5216,0,0,-8761
5217,0,113387,0
5218,0,96752,0
5219,-121500,0,0
5220,0,0,0
5221,0,1731,0
5222,0,-43507,0
5223,0,-44878,0
5224,0,0,0
5225,-11,0,0
5226,-50702,0,0
5227,0,0,0
5228,0,93944,0
5229,-22506,0,0
5230,0,0,0
5231,-41729,0,0
5232,-48844,0,0
5233,48117,0,0
5234,0,0,0
5235,0,0,0
5236,0,0,0
5237,0,0,0
5238,0,0,0
5239,0,0,0
5240,0,0,-56167
5241,0,142678,0
5242,0,0,0
5243,0,0,0
5244,0,0,0
5245,0,0,0
5246,0,0,-33580
5247,0,-176938,0
5248,0,0,0
5249,0,0,0
5250,0,0,0
5251,0,0,0
5252,0,0,-251
5253,0,0,0
5254,0,0,0
5255,-3210,0,0
5256,0,0,-10491
5257,0,0,0
5258,0,-442776,0
5259,0,0,0
5260,0,0,0
5261,-40055,0,0
5262,0,0,0
5263,0,-47206,0
5264,0,0,0
5265,-90215,0,0
5266,152577,0,0
5267,0,0,-64207
5268,0,0,0
5269,0,0,0
5270,0,-392860,0
5271,-7388,0,0
5272,0,-297169,0
5273,0,0,0
5274,27333,0,0
5275,0,0,0
5276,0,0,0
5277,0,0,0
5278,0,0,0
5279,0,0,0
5280,0,-211389,0
5281,0,0,0
5282,0,0,0
5283,0,0,-137223
5284,0,0,0
5285,0,0,0
5286,0,1,0
5287,0,0,-16776
5288,0,0,0
5289,46554,0,0
5290,0,0,0
5291,0,0,0
5292,27343,0,0
5293,47265,0,0
5294,13273,0,0
5295,0,0,0
5296,0,0,-23737
5297,-26026,0,0
5298,0,0,0
5299,-76945,0,0
5300,0,0,0
5301,-167704,0,0
5302,0,0,0
5303,0,0,0
5304,0,0,0
5305,0,0,-7098
5306,0,-211389,0
5307,-1297,0,0
5308,1297,0,0
5309,0,0,0
5310,-2981,0,0
5311,0,0,0
5312,60165,0,0
5313,-1075,0,0
5314,0,-13378,0
5315,0,-122669,0
5316,0,0,0
5317,0,0,0
5318,0,0,0
5319,0,-14772,0
5320,-7808,0,0
5321,0,0,-100514
5322,0,0,0
5323,0,213931,0
5324,0,0,-10833
5325,0,0,0
5326,0,0,0
5327,0,0,0
5328,-98417,0,0
5329,0,0,0
5330,-113461,0,0
5331,0,-295050,0
5332,0,0,-104706
5333,0,0,0
5334,0,0,0
5335,0,0,0
5336,0,0,-144194
5337,0,0,-46982
5338,0,-64849,0
5339,-13127,0,0
5340,0,0,0
5341,0,0,0
5342,0,-254355,0
5343,0,0,0
5344,0,0,0
5345,0,-354943,0
5346,0,0,0
5347,0,0,0
5348,0,0,0
5349,-72166,0,0
5350,0,0,0
5351,0,0,-33445
5352,-260771,0,0
5353,0,0,0
5354,0,-7091,0
5355,-41386,0,0
5356,-18594,0,0
5357,0,0,0
5358,0,0,0
5359,0,0,0
5360,0,-125391,0
5361,0,-616157,0
5362,0,0,0
5363,0,0,0
5364,0,0,0
5365,-317,0,0
5366,0,0,0
5367,60462,0,0
5368,0,0,-94235
5369,-40901,0,0
5370,-72872,0,0
5371,0,0,-50844
5372,0,0,0
5373,0,0,0
5374,0,-60323,0
5375,60323,0,0
5376,0,0,0
5377,0,0,0
5378,0,0,0
5379,0,0,0
5380,0,-254362,0
5381,0,0,0
5382,0,-51295,0
5383,0,0,0
5384,0,0,0
5385,-90044,0,0
5386,0,-393999,0
5387,42267,0,0
5388,0,0,0
5389,0,0,0
5390,0,0,0
5391,0,-8761,0
5392,0,0,0
5393,0,0,0
5394,-116665,0,0
5395,71868,0,0
5396,-68157,0,0
5397,175535,0,0
5398,0,0,-155040
5399,0,0,0
5400,0,51998,0
5401,0,0,0
5402,166310,0,0
5403,-131481,0,0
5404,-223631,0,0
5405,0,0,0
5406,0,0,0
5407,0,0,-21345
5408,226415,0,0
5409,-228757,0,0
5410,0,0,0
5411,0,0,0
5412,-97012,0,0
5413,0,0,-44173
5414,142038,0,0
5415,-80325,0,0
5416,0,0,0
5417,0,-574463,0
5418,-19966,0,0
5419,0,-147954,0
5420,0,0,0
5421,0,-353294,0
5422,0,-440765,0
5423,0,0,0
5424,0,0,0
5425,0,0,0
5426,0,0,0
5427,0,-43282,0
5428,0,0,0
5429,0,0,0
5430,0,-314498,0
5431,0,0,0
5432,0,0,0
5433,218224,0,0
5434,0,0,0
5435,0,-3164,0
5436,-88474,0,0
5437,0,0,0
5438,0,0,-4356
5439,-47534,0,0
5440,0,0,0
5441,299821,0,0
5442,0,0,0
5443,0,0,0
5444,45514,0,0
5445,231921,0,0
5446,-105461,0,0
5447,0,0,0
5448,0,0,0
5449,-7703,0,0
5450,0,0,-61745
5451,-117278,0,0
5452,0,0,0
5453,0,-11,0
5454,0,0,0
5455,0,0,-896
5456,0,-383926,0
5457,0,0,0
5458,0,-515247,0
5459,0,410252,0
5460,0,-475403,0
5461,-5053,0,0
5462,0,0,0
5463,0,0,0
5464,0,-437248,0
5465,-204614,0,0
5466,0,-411948,0
5467,0,0,-6693
5468,-41386,0,0
5469,0,0,0
5470,0,0,-58908
5471,-22489,0,0
5472,0,0,0
5473,-4381,0,0
5474,0,-15848,0
5475,0,-57556,0
5476,-34389,0,0
5477,-14113,0,0
5478,0,0,0
5479,0,-1,0
5480,0,-515354,0
5481,0,-429704,0
5482,-46967,0,0
5483,0,-390229,0
5484,0,0,0
5485,0,0,0
5486,-43507,0,0
5487,0,-430038,0
5488,0,0,0
5489,-170736,0,0
5490,0,0,0
5491,0,0,0
5492,0,0,0
5493,-64825,0,0
5494,0,0,0
5495,0,0,0
5496,0,0,-5640
5497,0,0,0
5498,0,0,-14846
5499,0,0,0
5500,0,0,0
5501,0,0,0
5502,0,0,0
5503,31602,0,0
5504,0,0,0
5505,22,0,0
5506,0,0,0
5507,0,0,-1063
5508,0,0,0
5509,0,17047,0
5510,-81811,0,0
5511,0,0,0
5512,0,-321859,0
5513,0,0,0
5514,0,0,0
5515,0,0,0
5516,0,0,0
5517,0,0,0
5518,122222,0,0
5519,0,0,0
5520,0,-243124,0
5521,-119171,0,0
5522,-12565,0,0
5523,-14668,0,0
5524,0,0,0
5525,0,0,0
5526,12565,0,0
5527,0,0,0
5528,0,0,-3280
5529,-105452,0,0
5530,0,0,0
5531,0,20986,0
5532,0,0,0
5533,0,0,-21986
5534,0,0,0
5535,0,0,0
5536,0,0,0
5537,-51620,0,0
5538,-11,0,0
5539,0,0,0
5540,-114692,0,0
5541,0,0,-4748
5542,0,0,0
5543,0,0,0
5544,0,0,0
5545,0,0,0
5546,0,-51990,0
5547,0,6126,0
5548,0,0,-18275
5549,0,-1859,0
5550,0,0,0
5551,0,0,0
5552,0,-419648,0
5553,0,0,0
5554,0,-212498,0
5555,0,0,-78458
5556,19753,0,0
5557,72449,0,0
5558,0,-208336,0
5559,0,0,0
5560,0,0,0
5561,0,-9028,0
5562,0,0,0
5563,0,0,0
5564,-41068,0,0
5565,0,0,0
5566,50096,0,0
5567,0,0,0
5568,0,0,0
5569,0,0,0
5570,0,729969,0
5571,0,-17275,0
5572,-41068,0,0
5573,47831,0,0
5574,0,0,-64219
5575,0,41068,0
5576,0,0,0
5577,0,-29524,0
5578,-5870,0,0
5579,-122914,0,0
5580,0,0,0
5581,0,0,0
5582,31309,0,0
5583,0,-333283,0
5584,0,0,-30088
5585,0,0,0
5586,0,0,0
5587,0,0,-20023
5588,0,0,-2711
5589,0,-570394,0
5590,0,0,0
5591,-85560,0,0
5592,0,0,-1026
5593,0,0,-7734
5594,0,-87264,0
5595,0,0,-33190
5596,-82471,0,0
5597,0,0,0
5598,0,0,-2840
5599,0,0,0
5600,-67801,0,0
5601,-49606,0,0
5602,0,0,0
5603,0,0,-27316
5604,0,0,-69794
5605,0,0,-16102
5606,0,-366863,0
5607,37600,0,0
5608,0,-354718,0
5609,0,0,0
5610,13854,0,0
5611,0,0,0
5612,12558,0,0
5613,-12558,0,0
5614,0,0,0
5615,-63394,0,0
5616,0,0,0
5617,0,0,-12331
5618,-3318,0,0
5619,-210013,0,0
5620,-26313,0,0
5621,0,0,0
5622,0,0,0
5623,-1761,0,0
5624,0,0,0
5625,0,-87474,0
5626,0,0,-20207
5627,0,0,0
5628,0,-960760,0
5629,0,-222324,0
5630,0,0,0
5631,0,0,0
5632,15050,0,0
5633,-1257,0,0
5634,0,-394653,0
5635,133469,0,0
5636,0,0,0
5637,-13633,0,0
5638,0,-154888,0
5639,0,0,0
5640,0,0,0
5641,0,0,-260628
5642,-16093,0,0
5643,0,0,0
5644,0,0,0
5645,0,0,0
5646,0,0,0
5647,0,0,0
5648,-24714,0,0
5649,0,0,-60330
5650,15908,0,0
5651,-20656,0,0
5652,0,-393999,0
5653,0,0,0
5654,-38031,0,0
5655,0,-235671,0
5656,0,-13854,0
5657,0,-426715,0
5658,-163878,0,0
5659,-308,0,0
5660,0,0,0
5661,13854,0,0
5662,0,-357636,0
5663,0,-645,0
5664,0,0,0
5665,0,0,0
5666,0,0,0
5667,0,0,0
5668,0,0,-23580
5669,-27183,0,0
5670,87473,0,0
5671,0,0,0
5672,0,-48597,0
5673,0,0,0
5674,0,0,0
5675,0,0,0
5676,0,0,0
5677,0,0,0
5678,0,0,0
5679,-26777,0,0
5680,0,0,0
5681,0,0,-2449
5682,0,-316582,0
5683,0,0,0
5684,0,0,-105170
5685,1971,0,0
5686,-6075,0,0
5687,0,0,0
5688,0,-1,0
5689,0,0,0
5690,0,-16705,0
5691,0,0,-32310
5692,-117078,0,0
5693,-48216,0,0
5694,0,0,0
5695,0,-445529,0
5696,0,0,0
5697,0,0,0
5698,0,-417228,0
5699,-11,0,0
5700,0,-248122,0
5701,0,0,0
5702,0,-220710,0
5703,118083,0,0
5704,0,-12691,0
5705,0,0,0
5706,0,-816884,0
5707,0,0,0
5708,0,0,0
5709,0,0,-12908
5710,0,0,0
5711,0,0,0
5712,0,0,-4935
5713,0,0,0
5714,0,-627867,0
5715,0,0,0
5716,0,0,0
5717,0,0,0
5718,0,0,0
5719,0,0,-46688
5720,0,-125917,0
5721,0,0,0
5722,0,0,0
5723,0,0,0
5724,0,0,0
5725,0,0,0
5726,-124778,0,0
5727,0,0,0
5728,0,0,0
5729,0,0,0
5730,0,0,0
5731,0,0,0
5732,-122073,0,0
5733,0,-506480,0
5734,0,0,-92942
5735,0,-10907,0
5736,0,0,0
5737,0,0,0
5738,0,0,0
5739,-29294,0,0
5740,0,0,0
5741,-14690,0,0
5742,0,0,-118821
5743,0,0,0
5744,0,0,0
5745,-175916,0,0
5746,0,0,0
5747,0,0,0
5748,0,0,0
5749,0,0,0
5750,0,0,0
5751,0,0,0
5752,-26133,0,0
5753,0,0,0
5754,184324,0,0
5755,0,0,0
5756,0,0,0
5757,0,0,-4311
5758,-28881,0,0
5759,0,-427479,0
5760,-24888,0,0
5761,0,0,0
5762,-76585,0,0
5763,-28974,0,0
5764,0,0,0
5765,0,0,0
5766,0,0,0
5767,0,-219536,0
5768,47147,0,0
5769,0,0,0
5770,0,0,0
5771,704261,0,0
5772,-26604,0,0
5773,0,0,0
5774,-78955,0,0
5775,-55168,0,0
5776,0,0,0
5777,0,0,0
5778,0,0,0
5779,0,-265342,0
5780,0,0,0
5781,-54889,0,0
5782,0,0,0
5783,0,0,-18856
5784,0,0,0
5785,81772,0,0
5786,0,0,0
5787,0,0,-11140
5788,-61170,0,0
5789,0,0,0
5790,0,-80815,0
5791,0,0,0
5792,0,0,0
5793,1011480,0,0
5794,0,0,-116426
5795,-394431,0,0
5796,0,0,0
5797,0,0,0
5798,0,0,0
5799,0,0,0
5800,0,-25058,0
5801,0,-809522,0
5802,0,0,0
5803,0,0,0
5804,-82494,0,0
5805,0,96096,0
5806,0,0,0
5807,0,0,0
5808,0,0,0
5809,0,0,0
5810,0,0,0
5811,0,0,0
5812,0,0,0
5813,18592,0,0
5814,-66689,0,0
5815,-18592,0,0
5816,-214405,0,0
5817,0,0,0
5818,-163403,0,0
5819,0,0,0
5820,0,0,0
5821,0,-166308,0
5822,0,0,0
5823,0,0,-268278
5824,0,0,0
5825,0,0,0
5826,0,0,0
5827,0,0,0
5828,0,0,0
5829,0,0,0
5830,0,0,0
5831,0,0,-76191
5832,0,0,-13389
5833,41371,0,0
5834,0,0,-27703
5835,-70028,0,0
5836,0,0,0
5837,0,0,0
