iteration,operator_0,operator_1,operator_2,operator_3,operator_4,operator_5,operator_6
2094,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,-41870565
2096,0,0,0,0,0,493811,0
2097,-42024,0,0,0,0,0,0
2098,-15307,0,0,0,0,0,0
2099,0,0,0,0,0,0,0
2100,-83022,0,0,0,0,0,0
2101,0,0,0,0,0,0,-42224023
2102,22382,0,0,0,0,0,0
2103,0,-759179,0,0,0,0,0
2104,0,0,0,0,0,0,0
2105,0,-10076,0,0,0,0,0
2106,0,0,0,0,0,-41477150,0
2107,0,3218,0,0,0,0,0
2108,0,0,0,0,0,0,0
2109,0,0,0,0,0,0,0
2110,-160901,0,0,0,0,0,0
2111,0,0,0,-41319467,0,0,0
2112,0,40648,0,0,0,0,0
2113,0,-6212,0,0,0,0,0
2114,0,0,0,0,0,88625,0
2115,-29226,0,0,0,0,0,0
2116,-17897,0,0,0,0,0,0
2117,0,-365685,0,0,0,0,0
2118,-47190,0,0,0,0,0,0
2119,0,0,0,0,-40982530,0,0
2120,0,130899,0,0,0,0,0
2121,-146089,0,0,0,0,0,0
2122,0,0,0,0,0,0,0
2123,-30008,0,0,0,0,0,0
2124,0,0,0,0,0,0,0
2125,0,0,0,0,0,0,0
2126,0,0,0,-40937332,0,0,0
2127,0,0,0,0,0,0,0
2128,0,0,0,0,0,0,0
2129,-78812,0,0,0,0,0,0
2130,0,0,0,0,0,-40858520,0
2131,0,0,0,0,0,0,0
2132,1006,0,0,0,0,0,0
2133,-81210,0,0,0,0,0,0
2134,37632,0,0,0,0,0,0
2135,83892,0,0,0,0,0,0
2136,0,0,0,0,0,0,0
2137,0,0,0,0,0,0,0
2138,0,0,0,0,0,-40899840,0
2139,0,0,0,0,0,0,0
2140,54427,0,0,0,0,0,0
2141,0,0,0,0,0,0,0
2142,-7595,0,0,0,0,0,0
2143,0,0,0,0,0,0,0
2144,0,0,0,0,0,0,0
2145,0,0,0,0,0,0,0
2146,-44503,0,0,0,0,0,0
2147,-1108,0,0,0,0,0,0
2148,0,-22768,0,0,0,0,0
2149,0,0,0,0,0,0,0
2150,18076,0,0,0,0,0,0
2151,-4726,0,0,0,0,0,0
2152,0,0,0,0,0,0,0
2153,0,0,0,0,0,0,0
2154,0,0,0,0,0,0,0
2155,0,0,0,0,0,0,0
2156,0,0,0,0,0,0,0
2157,0,0,0,0,0,0,0
2158,0,0,0,0,0,0,0
2159,18989,0,0,0,0,0,0
2160,0,0,0,0,0,-40910632,0
2161,0,0,0,0,0,19764,0
2162,0,0,0,0,0,0,0
2163,0,-19764,0,0,0,0,0
2164,0,0,0,0,0,0,0
2165,-8054,0,0,0,0,0,0
2166,0,0,0,0,0,0,0
2167,0,0,0,0,0,0,0
2168,0,0,0,0,0,0,0
2169,0,0,0,0,0,0,0
2170,-66647,0,0,0,0,0,0
2171,36631,0,0,0,0,0,0
2172,0,0,0,0,0,-40872562,0
2173,0,-2206,0,0,0,0,0
2174,1587,0,0,0,0,0,0
2175,0,134309,0,0,0,0,0
2176,0,0,0,0,0,0,0
2177,0,0,0,0,0,0,0
2178,1864,0,0,0,0,0,0
2179,0,0,0,0,0,0,0
2180,0,0,0,0,0,0,0
2181,-47160,0,0,0,0,0,0
2182,0,0,0,0,0,-40960956,0
2183,0,0,0,0,0,-40960956,0
2184,0,0,0,0,0,0,0
2185,-15028,0,0,0,0,0,0
2186,0,0,0,0,0,0,0
2187,0,0,0,0,0,0,0
2188,0,0,0,-40945928,0,0,0
2189,0,0,0,0,0,0,0
2190,-67576,0,0,0,0,0,0
2191,0,0,0,0,0,0,0
2192,144207,0,0,0,0,0,0
2193,0,0,0,0,0,0,-41022559
2194,2913,0,0,0,0,0,0
2195,0,0,0,0,0,0,0
2196,0,0,0,0,0,0,0
2197,0,0,0,0,0,169990,0
2198,0,0,0,0,0,36510,0
2199,0,0,0,-41231972,0,0,0
2200,0,-4761,0,0,0,0,0
2201,0,0,0,0,-41227211,0,0
2202,-8103,0,0,0,0,0,0
2203,0,113,0,0,0,0,0
2204,0,-110902,0,0,0,0,0
2205,-36380,0,0,0,0,0,0
2206,0,0,0,0,0,0,0
2207,0,0,0,0,0,0,0
2208,0,0,0,0,0,0,0
2209,8793,0,0,0,0,0,0
2210,-13157,0,0,0,0,0,0
2211,-39740,0,0,0,0,0,0
2212,-76392,0,0,0,0,0,0
2213,-37064,0,0,0,0,0,0
2214,0,0,0,0,0,0,0
2215,9250,0,0,0,0,0,0
2216,26521,0,0,0,0,0,0
2217,0,0,0,0,0,0,0
2218,0,0,0,0,0,0,0
2219,-6927,0,0,0,0,0,0
2220,0,0,0,0,0,0,0
2221,0,0,0,0,0,0,0
2222,0,0,0,0,0,0,0
2223,0,0,0,0,0,0,0
2224,0,0,0,0,0,0,0
2225,0,0,0,0,0,177100,0
2226,0,104197,0,0,0,0,0
2227,0,0,0,0,0,0,0
2228,0,0,0,0,0,0,0
2229,0,-13732,0,0,0,0,0
2230,0,0,0,0,0,0,0
2231,0,0,0,0,0,0,0
2232,0,0,0,-41210788,0,0,0
2233,0,0,0,0,0,0,0
2234,0,0,0,0,0,0,0
2235,0,0,0,0,0,0,0
2236,0,0,0,0,0,0,0
2237,0,0,0,0,0,0,0
2238,0,-113,0,0,0,0,0
2239,0,0,0,0,0,-41210675,0
2240,0,0,0,0,0,0,-41210675
2241,-32640,0,0,0,0,0,0
2242,0,0,0,0,0,0,0
2243,0,0,0,0,0,-1059,0
2244,0,0,0,0,0,0,0
2245,-1864,0,0,0,0,0,0
2246,189943,0,0,0,0,0,0
2247,0,0,0,0,0,0,0
2248,0,0,0,0,0,0,0
2249,91028,0,0,0,0,0,0
2250,-34792,0,0,0,0,0,0
2251,89198,0,0,0,0,0,0
2252,0,0,0,0,0,161107,0
2253,0,0,0,0,0,-23370,0
2254,0,0,0,0,0,0,0
2255,-38379,0,0,0,0,0,0
2256,0,0,0,0,0,0,0
2257,0,0,0,0,0,0,0
2258,0,0,0,0,-41609847,0,0
2259,32609,0,0,0,0,0,0
2260,0,0,0,0,0,0,0
2261,0,0,0,0,0,0,0
2262,32378,0,0,0,0,0,0
2263,0,0,0,0,0,0,0
2264,0,0,0,0,0,-41674834,0
2265,0,0,0,0,-41674834,0,0
2266,0,0,0,0,0,0,0
2267,0,0,0,0,0,0,0
2268,0,0,0,0,0,0,0
2269,0,0,0,0,0,0,0
2270,0,0,0,0,0,0,0
2271,0,0,0,0,0,0,-41674834
2272,0,0,0,0,0,0,-41674834
2273,0,0,0,0,0,0,0
2274,-21450,0,0,0,0,0,0
2275,545,0,0,0,0,0,0
2276,0,0,0,0,0,0,-41653929
2277,0,0,0,0,0,0,0
2278,-5618,0,0,0,0,0,0
2279,0,0,0,0,0,0,0
2280,-7072,0,0,0,0,0,0
2281,0,0,0,0,0,0,0
2282,0,0,0,0,0,0,0
2283,0,0,0,0,0,0,0
2284,0,0,0,0,0,-41641239,0
2285,0,0,0,0,0,0,0
2286,0,0,0,0,0,0,0
2287,-20007,0,0,0,0,0,0
2288,0,0,0,0,0,0,0
2289,0,0,0,0,0,-41621232,0
2290,0,0,0,0,0,0,0
2291,0,-159001,0,0,0,0,0
2292,0,0,0,0,0,0,0
2293,17373,0,0,0,0,0,0
2294,0,0,0,0,0,0,0
2295,0,0,0,0,0,0,0
2296,0,0,0,0,0,0,0
2297,0,0,0,0,0,0,-41479604
2298,0,0,0,0,-41479604,0,0
2299,0,0,0,0,0,0,0
2300,0,0,0,0,0,0,0
2301,0,0,0,0,0,0,0
2302,0,0,0,0,0,0,0
2303,0,0,0,0,0,0,0
2304,0,0,0,0,0,0,0
2305,0,0,0,0,0,0,0
2306,0,0,0,0,0,0,0
2307,0,0,0,0,-41479604,0,0
2308,0,0,0,0,0,303011,0
2309,0,0,0,0,0,0,-41782615
2310,0,0,0,0,0,0,-41782615
2311,0,-303011,0,0,0,0,0
2312,0,0,0,0,0,0,0
2313,0,0,0,0,0,0,0
2314,0,0,0,0,-41479604,0,0
2315,0,-16833,0,0,0,0,0
2316,0,0,0,0,0,0,0
2317,0,0,0,0,0,0,0
2318,0,0,0,0,0,0,0
2319,0,0,0,0,0,-41462771,0
2320,-26274,0,0,0,0,0,0
2321,0,0,0,0,0,-41436497,0
2322,0,0,0,0,0,0,0
2323,0,0,0,0,-41436497,0,0
2324,0,0,0,0,0,0,-41436497
2325,0,26574,0,0,0,0,0
2326,0,0,0,0,0,83214,0
2327,0,0,0,0,0,0,0
2328,0,0,0,0,0,0,0
2329,0,0,0,0,0,-41546285,0
2330,0,0,0,0,0,0,0
2331,0,0,0,0,0,0,0
2332,0,0,0,0,0,-41546285,0
2333,-19483,0,0,0,0,0,0
2334,0,0,0,0,0,0,0
2335,0,0,0,0,0,0,0
2336,-20469,0,0,0,0,0,0
2337,0,0,0,0,0,0,0
2338,0,0,0,0,0,0,0
2339,0,0,0,0,0,0,0
2340,0,0,0,0,0,0,0
2341,-260895,0,0,0,0,0,0
2342,0,0,-3330,0,0,0,0
2343,0,0,0,0,0,0,0
2344,0,-36191,0,0,0,0,0
2345,0,0,0,0,0,0,-41205917
2346,-118408,0,0,0,0,0,0
2347,22351,0,0,0,0,0,0
2348,0,0,0,0,0,0,0
2349,-3261,0,0,0,0,0,0
2350,-86252,0,0,0,0,0,0
2351,0,0,0,0,0,0,0
2352,-13044,0,0,0,0,0,0
2353,0,0,0,0,0,0,0
2354,0,0,0,0,0,0,0
2355,-26842,0,0,0,0,0,0
2356,0,0,0,0,0,0,-40980461
2357,0,0,0,0,0,0,0
2358,10929,0,0,0,0,0,0
2359,-4687,0,0,0,0,0,0
2360,0,0,0,0,0,0,0
2361,0,47892,0,0,0,0,0
2362,-39190,0,0,0,0,0,0
2363,0,0,0,0,0,0,0
2364,0,0,0,-40995405,0,0,0
2365,0,0,0,0,0,237621,0
2366,3703,0,0,0,0,0,0
2367,0,0,0,0,0,0,0
2368,0,0,0,0,0,0,0
2369,0,-31014,0,0,0,0,0
2370,0,0,0,0,0,190929,0
2371,0,0,0,0,0,0,0
2372,0,0,0,0,0,0,0
2373,0,0,0,0,0,0,0
2374,0,0,0,0,0,0,-41396644
2375,0,0,0,0,0,0,0
2376,-3920,0,0,0,0,0,0
2377,0,0,0,0,0,0,0
2378,0,0,0,0,0,0,-41392724
2379,0,0,0,0,0,0,0
2380,0,0,0,0,0,0,0
2381,0,63606,0,0,0,0,0
2382,0,0,0,0,0,0,0
2383,0,0,0,0,0,0,0
2384,0,0,0,0,0,0,0
2385,0,0,0,0,0,1310633,0
2386,0,0,0,0,0,0,0
2387,0,0,0,0,0,698572,0
2388,-18098,0,0,0,0,0,0
2389,-149547,0,0,0,0,0,0
2390,0,-18899,0,0,0,0,0
2391,0,0,0,0,0,-43278991,0
2392,0,0,0,0,0,-43278991,0
2393,0,-4323,0,0,0,0,0
2394,0,0,0,0,0,-24206,0
2395,0,0,0,0,0,185914,0
2396,0,0,0,-43436376,0,0,0
2397,-164819,0,0,0,0,0,0
2398,0,0,0,0,0,0,0
2399,0,0,0,0,0,0,0
2400,0,0,0,0,-43271557,0,0
2401,0,0,0,0,0,68275,0
2402,0,0,0,0,0,-43339832,0
2403,0,0,0,0,0,0,0
2404,0,-742349,0,0,0,0,0
2405,0,0,0,0,0,0,0
2406,-5614,0,0,0,0,0,0
2407,-49848,0,0,0,0,0,0
2408,0,0,0,0,0,0,0
2409,0,0,0,0,0,0,0
2410,0,0,0,0,0,0,0
2411,30890,0,0,0,0,0,0
2412,0,0,0,0,0,-42572911,0
2413,-50177,0,0,0,0,0,0
2414,0,0,0,0,0,-42522734,0
2415,0,0,0,0,0,438838,0
2416,0,0,0,-42961572,0,0,0
2417,0,0,0,0,0,0,0
2418,0,0,0,0,0,0,-42961572
2419,0,0,0,0,0,0,0
2420,0,0,0,0,0,0,0
2421,0,0,0,0,0,-42961572,0
2422,0,0,0,0,0,0,-42961572
2423,0,0,0,0,0,0,0
2424,0,5773,0,0,0,0,0
2425,0,-277982,0,0,0,0,0
2426,0,-355946,0,0,0,0,0
2427,0,0,0,0,0,0,0
2428,0,0,0,-42333417,0,0,0
2429,0,0,0,-42333417,0,0,0
2430,0,-23131,0,0,0,0,0
2431,0,0,-24309,0,0,0,0
2432,0,0,0,0,0,0,0
2433,0,-438838,0,0,0,0,0
2434,0,0,0,0,0,0,0
2435,0,0,0,0,0,0,0
2436,0,0,0,0,0,0,0
2437,0,0,0,0,0,0,0
2438,0,0,0,0,0,0,0
2439,0,0,0,0,0,-41847139,0
2440,0,0,0,0,0,0,0
2441,0,0,0,0,0,0,0
2442,-48062,0,0,0,0,0,0
2443,0,0,0,0,0,0,0
2444,0,0,0,0,-41799077,0,0
2445,-46259,0,0,0,0,0,0
2446,0,0,0,0,0,383218,0
2447,33178,0,0,0,0,0,0
2448,0,-295769,0,0,0,0,0
2449,0,0,0,0,0,0,0
2450,36049,0,0,0,0,0,0
2451,0,0,0,-41909494,0,0,0
2452,0,-31355,0,0,0,0,0
2453,0,0,0,0,0,-41878139,0
2454,0,0,0,0,0,0,0
2455,15238,0,0,0,0,0,0
2456,644,0,0,0,0,0,0
2457,0,0,0,0,0,-41894021,0
2458,31558,0,0,0,0,0,0
2459,-27687,0,0,0,0,0,0
2460,0,0,0,0,0,704764,0
2461,0,0,0,0,0,0,0
2462,0,0,0,0,-42602656,0,0
2463,-40496,0,0,0,0,0,0
2464,0,0,0,0,0,0,0
2465,3210,0,0,0,0,0,0
2466,0,0,0,0,0,37895,0
2467,0,-383218,0,0,0,0,0
2468,0,0,0,0,0,0,0
2469,0,0,0,0,0,0,0
2470,0,0,0,0,0,-42220047,0
2471,-125425,0,0,0,0,0,0
2472,0,0,0,0,0,0,0
2473,-70622,0,0,0,0,0,0
2474,0,0,0,0,0,0,0
2475,0,0,0,0,0,-42024000,0
2476,0,0,0,0,0,0,0
2477,0,0,0,-42024000,0,0,0
2478,0,0,0,0,0,-42024000,0
2479,0,0,0,0,0,0,0
2480,11822,0,0,0,0,0,0
2481,0,-642876,0,0,0,0,0
2482,0,0,0,0,0,0,-41392946
2483,0,0,0,0,0,0,0
2484,0,42789,0,0,0,0,0
2485,0,0,0,0,0,0,0
2486,-6336,0,0,0,0,0,0
2487,-151671,0,0,0,0,0,0
2488,0,0,0,0,0,0,0
2489,6627,0,0,0,0,0,0
2490,49133,0,0,0,0,0,0
2491,-3753,0,0,0,0,0,0
2492,0,0,0,0,0,0,-41329735
2493,0,0,0,0,0,0,0
2494,0,0,0,0,0,0,0
2495,0,0,0,0,0,39679,0
2496,0,-2346,0,0,0,0,0
2497,0,0,0,0,0,278662,0
2498,-5012,0,0,0,0,0,0
2499,0,0,0,0,0,0,0
2500,-100451,0,0,0,0,0,0
2501,0,-397752,0,0,0,0,0
2502,0,0,0,0,0,636652,0
2503,7413,0,0,0,0,0,0
2504,0,-577464,0,0,0,0,0
2505,0,0,0,0,0,0,0
2506,0,0,0,0,0,-41209116,0
2507,0,-4351,0,0,0,0,0
2508,0,0,0,0,0,0,0
2509,0,0,0,0,0,0,0
2510,0,5012,0,0,0,0,0
2511,0,0,0,0,0,0,0
2512,0,0,0,0,0,0,0
2513,-19914,0,0,0,0,0,0
2514,-12125,0,0,0,0,0,0
2515,-15793,0,0,0,0,0,0
2516,0,0,0,0,0,0,0
2517,-1,0,0,0,0,0,0
2518,0,0,0,0,0,0,0
2519,0,0,0,0,0,0,0
2520,188114,0,0,0,0,0,0
2521,0,0,0,0,0,0,0
2522,0,-49133,0,0,0,0,0
2523,0,0,0,0,0,0,-41300925
2524,57472,0,0,0,0,0,0
2525,0,-340700,0,0,0,0,0
2526,-86125,0,0,0,0,0,0
2527,0,72045,0,0,0,0,0
2528,-20072,0,0,0,0,0,0
2529,0,0,0,0,0,-40983545,0
2530,0,0,0,-40983545,0,0,0
2531,0,-13378,0,0,0,0,0
2532,0,290,0,0,0,0,0
2533,0,0,0,0,0,0,0
2534,0,0,0,0,0,0,0
2535,0,0,0,0,-40970457,0,0
2536,103566,0,0,0,0,0,0
2537,-11458,0,0,0,0,0,0
2538,0,0,0,0,0,-41062565,0
2539,0,0,0,0,0,4351,0
2540,0,67510,0,0,0,0,0
2541,0,0,0,0,0,0,-41134426
2542,45247,0,0,0,0,0,0
2543,0,-69300,0,0,0,0,0
2544,0,0,0,0,0,0,0
2545,0,0,0,0,0,0,0
2546,0,0,0,0,0,576503,0
2547,0,0,0,0,0,0,0
2548,0,0,0,0,0,-290,0
2549,0,-576503,0,0,0,0,0
2550,-9864,0,0,0,0,0,0
2551,0,0,0,0,0,0,0
2552,0,0,0,0,0,0,-41100219
2553,-9967,0,0,0,0,0,0
2554,0,0,0,0,0,0,0
2555,0,0,0,0,0,0,-41090252
2556,-3922,0,0,0,0,0,0
2557,70055,0,0,0,0,0,0
2558,0,0,0,0,0,0,-41156385
2559,-58146,0,0,0,0,0,0
2560,0,37377,0,0,0,0,0
2561,0,0,0,0,0,0,0
2562,0,0,0,0,0,0,0
2563,0,0,0,0,0,0,-41135616
2564,0,0,0,0,0,0,0
2565,24549,0,0,0,0,0,0
2566,0,0,0,0,-41160165,0,0
2567,0,0,0,0,0,0,0
2568,0,0,0,0,0,-41160165,0
2569,0,109797,0,0,0,0,0
2570,0,0,0,0,-41269962,0,0
2571,0,0,0,0,0,0,0
2572,0,0,0,0,0,0,0
2573,0,0,0,0,-41269962,0,0
2574,-45247,0,0,0,0,0,0
2575,-137355,0,0,0,0,0,0
2576,0,0,0,0,0,-41087360,0
2577,-146717,0,0,0,0,0,0
2578,0,0,0,0,0,0,0
2579,0,0,0,0,0,0,0
2580,-2205,0,0,0,0,0,0
2581,0,0,0,0,0,0,0
2582,0,0,0,0,0,0,0
2583,0,0,0,0,0,0,-40938438
2584,0,0,0,0,0,0,0
2585,0,0,0,0,0,0,0
2586,-26190,0,0,0,0,0,0
2587,0,0,0,0,0,0,0
2588,20042,0,0,0,0,0,0
2589,0,0,0,0,0,0,0
2590,0,0,0,0,-40932290,0,0
2591,0,0,0,0,0,0,0
2592,45220,0,0,0,0,0,0
2593,-53651,0,0,0,0,0,0
2594,0,45943,0,0,0,0,0
2595,0,0,0,0,0,0,0
2596,-3922,0,0,0,0,0,0
2597,0,0,0,0,0,0,0
2598,0,0,0,0,0,0,0
2599,0,0,0,0,0,0,0
2600,0,0,0,0,0,-40965880,0
2601,0,0,0,0,0,0,0
2602,92356,0,0,0,0,0,0
2603,0,-821,0,0,0,0,0
2604,0,583,0,0,0,0,0
2605,0,0,0,0,0,0,0
2606,0,0,0,0,0,0,0
2607,56525,0,0,0,0,0,0
2608,658,0,0,0,0,0,0
2609,-37377,0,0,0,0,0,0
2610,0,0,0,0,0,0,0
2611,-14934,0,0,0,0,0,0
2612,0,0,0,0,0,0,0
2613,0,-138093,0,0,0,0,0
2614,-56196,0,0,0,0,0,0
2615,60899,0,0,0,0,0,0
2616,-52899,0,0,0,0,0,0
2617,0,0,0,0,0,0,0
2618,15793,0,0,0,0,0,0
2619,0,0,0,0,0,-40892374,0
2620,0,-16390,0,0,0,0,0
2621,0,-83,0,0,0,0,0
2622,0,0,0,0,0,0,0
2623,1267,0,0,0,0,0,0
2624,-32725,0,0,0,0,0,0
2625,0,0,0,0,0,0,0
2626,0,0,0,0,-40844443,0,0
2627,0,0,0,0,0,0,0
2628,0,0,0,0,0,0,0
2629,0,0,0,0,0,0,0
2630,0,0,0,0,0,0,0
2631,32738,0,0,0,0,0,0
2632,0,0,0,0,0,0,0
2633,0,0,0,0,0,0,0
2634,0,-16099,0,0,0,0,0
2635,3922,0,0,0,0,0,0
2636,0,0,0,0,0,1017506,0
2637,0,0,0,0,0,0,-41981132
2638,0,-903441,0,0,0,0,0
2639,0,0,0,0,0,0,0
2640,0,0,0,0,0,-41247702,0
2641,-152968,0,0,0,0,0,0
2642,-47597,0,0,0,0,0,0
2643,0,0,0,0,0,-41116858,0
2644,-4203,0,0,0,0,0,0
2645,0,-1,0,0,0,0,0
2646,-4204,0,0,0,0,0,0
2647,0,0,0,0,0,0,0
2648,-45608,0,0,0,0,0,0
2649,0,0,0,0,0,0,-41569235
2650,0,0,0,0,0,0,0
2651,-116091,0,0,0,0,0,0
2652,0,0,0,0,0,0,0
2653,50468,0,0,0,0,0,0
2654,0,0,0,0,0,0,0
2655,-11866,0,0,0,0,0,0
2656,0,-477096,0,0,0,0,0
2657,0,-116780,0,0,0,0,0
2658,0,0,0,0,0,0,0
2659,-68887,0,0,0,0,0,0
2660,-160023,0,0,0,0,0,0
2661,0,0,0,0,0,-41697810,0
2662,-28732,0,0,0,0,0,0
2663,0,0,0,0,0,0,0
2664,-82999,0,0,0,0,0,0
2665,0,-79529,0,0,0,0,0
2666,0,0,0,-41622709,0,0,0
2667,0,0,0,0,0,0,0
2668,-226884,0,0,0,0,0,0
2669,179681,0,0,0,0,0,0
2670,0,0,0,0,0,0,0
2671,0,0,0,0,0,0,-42176225
2672,0,0,0,0,0,-42177401,0
2673,-39458,0,0,0,0,0,0
2674,0,0,0,0,0,0,0
2675,0,0,0,0,0,0,0
2676,-8941,0,0,0,0,0,0
2677,-23164,0,0,0,0,0,0
2678,-175588,0,0,0,0,0,0
2679,0,0,-2300,0,0,0,0
2680,0,0,0,0,0,0,0
2681,0,1,0,0,0,0,0
2682,0,0,0,0,0,0,0
2683,-10505,0,0,0,0,0,0
2684,0,0,0,0,-42845940,0,0
2685,0,0,0,0,0,0,-42882659
2686,-64826,0,0,0,0,0,0
2687,0,0,0,0,0,982970,0
2688,0,-224689,0,0,0,0,0
2689,0,-903441,0,0,0,0,0
2690,0,-15065,0,0,0,0,0
2691,0,0,0,0,0,0,0
2692,-83218,0,0,0,0,0,0
2693,0,-500506,0,0,0,0,0
2694,-34114,0,0,0,0,0,0
2695,0,0,0,0,0,0,0
2696,0,0,0,0,0,0,0
2697,-171229,0,0,0,0,0,0
2698,-73300,0,0,0,0,0,0
2699,0,-3437,0,0,0,0,0
2700,0,-30824,0,0,0,0,0
2701,-3947,0,0,0,0,0,0
2702,0,0,0,0,0,0,0
2703,0,-34904,0,0,0,0,0
2704,-6103,0,0,0,0,0,0
2705,-3977,0,0,0,0,0,0
2706,0,-25252,0,0,0,0,0
2707,0,-20567,0,0,0,0,0
2708,0,-3922,0,0,0,0,0
2709,-103092,0,0,0,0,0,0
2710,0,0,0,0,0,-43478672,0
2711,0,0,0,0,0,0,0
2712,0,960,0,0,0,0,0
2713,-191609,0,0,0,0,0,0
2714,-63606,0,0,0,0,0,0
2715,-66009,0,0,0,0,0,0
2716,0,0,0,0,0,0,0
2717,0,-53899,0,0,0,0,0
2718,0,-50965,0,0,0,0,0
2719,2664,0,0,0,0,0,0
2720,0,0,0,0,0,0,0
2721,0,0,0,0,0,-43785775,0
2722,-960,0,0,0,0,0,0
2723,0,0,-1,0,0,0,0
2724,0,0,0,0,0,0,0
2725,0,0,0,0,0,0,0
2726,0,0,0,0,0,0,0
2727,-43501,0,0,0,0,0,0
2728,0,-50468,0,0,0,0,0
2729,-19560,0,0,0,0,0,0
2730,0,0,0,0,0,0,0
2731,-166299,0,0,0,0,0,0
2732,0,0,0,0,0,0,0
2733,0,0,0,0,0,0,0
2734,0,0,0,0,0,0,0
2735,0,0,0,0,0,0,0
2736,0,-72937,0,0,0,0,0
2737,0,0,-214539,0,0,0,0
2738,0,0,0,0,0,-37131,0
2739,0,0,0,0,0,0,0
2740,0,0,0,0,0,0,0
2741,0,0,0,-43884237,0,0,0
2742,0,0,0,0,0,269268,0
2743,0,-256139,0,0,0,0,0
2744,0,-90820,0,0,0,0,0
2745,-3224,0,0,0,0,0,0
2746,0,43501,0,0,0,0,0
2747,0,0,0,0,0,869404,0
2748,-29532,0,0,0,0,0,0
2749,0,0,-21382,0,0,0,0
2750,0,-927,0,0,0,0,0
2751,-81678,0,0,0,0,0,0
2752,0,0,0,0,0,0,0
2753,0,0,-44616,0,0,0,0
2754,0,0,0,0,0,0,0
2755,0,0,0,0,0,-44360050,0
2756,0,-761,0,0,0,0,0
2757,0,0,0,0,0,0,0
2758,0,0,0,0,0,0,0
2759,0,5557,0,0,0,0,0
2760,0,0,0,0,0,0,0
2761,0,0,0,-44537456,0,0,0
2762,0,0,0,0,0,0,-44537456
2763,0,0,0,0,0,0,0
2764,0,0,0,0,0,0,0
2765,0,0,0,0,0,0,0
2766,0,0,0,0,0,321148,0
2767,0,0,0,-45446060,0,0,0
2768,0,0,0,0,0,0,0
2769,0,0,0,0,0,0,0
2770,0,0,0,0,0,0,0
2771,0,0,0,0,0,0,0
2772,0,0,0,0,0,0,0
2773,0,0,-12285,0,0,0,0
2774,0,0,0,0,0,0,0
2775,0,0,0,0,0,-45713659,0
2776,-52367,0,0,0,0,0,0
2777,0,0,0,0,0,-45755214,0
2778,0,-96415,0,0,0,0,0
2779,0,0,0,0,0,0,0
2780,0,0,0,0,0,0,0
2781,0,-42382,0,0,0,0,0
2782,0,0,-3631,0,0,0,0
2783,0,-3920,0,0,0,0,0
2784,-210790,0,0,0,0,0,0
2785,0,0,0,0,0,-45568915,0
2786,0,0,0,0,0,0,0
2787,-427741,0,0,0,0,0,0
2788,0,0,0,0,0,0,0
2789,0,-3379,0,0,0,0,0
2790,-214317,0,0,0,0,0,0
2791,0,0,0,0,0,1028879,0
2792,-32160,0,0,0,0,0,0
2793,-238631,0,0,0,0,0,0
2794,-3879,0,0,0,0,0,0
2795,0,-47694,0,0,0,0,0
2796,-16720,0,0,0,0,0,0
2797,0,0,0,0,0,0,0
2798,0,0,0,0,0,0,0
2799,0,42382,0,0,0,0,0
2800,0,0,0,0,0,-44865520,0
2801,0,0,0,0,0,0,0
2802,-23109,0,0,0,0,0,0
2803,-15285,0,0,0,0,0,0
2804,0,0,0,0,0,531917,0
2805,-88871,0,0,0,0,0,0
2806,0,1917,0,0,0,0,0
2807,0,0,0,0,0,0,0
2808,0,0,0,0,0,0,0
2809,0,0,0,0,0,0,0
2810,0,0,0,0,0,0,0
2811,0,0,0,0,0,-45312446,0
2812,-14592,0,0,0,0,0,0
2813,-195903,0,0,0,0,0,0
2814,0,0,0,0,0,0,0
2815,-151727,0,0,0,0,0,0
2816,-100062,0,0,0,0,0,0
2817,0,0,0,0,0,0,0
2818,0,-15794,0,0,0,0,0
2819,-223880,0,0,0,0,0,0
2820,0,0,0,0,0,0,0
2821,0,0,0,0,0,0,0
2822,0,0,0,0,0,-44618789,0
2823,-64365,0,0,0,0,0,0
2824,-11227,0,0,0,0,0,0
2825,0,0,0,0,0,0,-44682967
2826,-195141,0,0,0,0,0,0
2827,-74123,0,0,0,0,0,0
2828,0,53477,0,0,0,0,0
2829,0,0,0,-44658102,0,0,0
2830,-106455,0,0,0,0,0,0
2831,0,0,-14729,0,0,0,0
2832,0,45759,0,0,0,0,0
2833,0,0,0,0,0,0,-44754247
2834,-3045,0,0,0,0,0,0
2835,0,0,0,0,0,0,0
2836,-48020,0,0,0,0,0,0
2837,98357,0,0,0,0,0,0
2838,-24190,0,0,0,0,0,0
2839,0,0,0,0,0,0,0
2840,0,0,0,0,0,0,0
2841,0,0,0,0,0,0,0
2842,0,0,0,0,0,-44915798,0
2843,-3113,0,0,0,0,0,0
2844,0,0,0,0,0,0,0
2845,0,0,0,0,0,0,0
2846,0,0,0,0,0,0,0
2847,-161786,0,0,0,0,0,0
2848,0,0,0,0,-44949911,0,0
2849,0,0,0,0,0,0,0
2850,0,-11198,0,0,0,0,0
2851,0,0,0,0,0,0,0
2852,0,0,0,0,0,0,0
2853,-12937,0,0,0,0,0,0
2854,-214353,0,0,0,0,0,0
2855,-36249,0,0,0,0,0,0
2856,0,0,0,0,0,0,0
2857,0,0,0,0,0,0,0
2858,-3484,0,0,0,0,0,0
2859,0,0,-21869,0,0,0,0
